Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
0,0,1,1,1,0,0,0,1,3,90000.0,27.351691,2.505184911,Commercial associate,Incomplete higher,Single / not married,House / apartment,Laborers,0
1,0,1,0,0,0,0,0,2,16,180000.0,55.26465294,7.088441241,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
0,0,1,1,1,0,0,0,2,18,180000.0,60.34620834,4.172570279,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
0,0,1,0,0,0,0,1,2,59,135000.0,42.91669233,0.835061637,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,0
1,1,0,0,1,1,0,0,2,15,202500.0,23.69658515,2.921346776,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,1,0,1,1,0,0,0,2,13,180000.0,31.15738174,2.757072356,Working,Higher education,Married,With parents,Accountants,0
0,0,1,0,0,0,0,1,3,59,337500.0,46.18027749,9.834561969,Working,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,23,112500.0,47.20699261,1.171824199,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,1,3,40,202500.0,26.51662936,3.006221894,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,3,5,29,202500.0,36.55105854,5.423793781,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,1,30,90000.0,54.65409967,3.255371431,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,22,202500.0,60.34894625,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,56,81000.0,42.65659117,9.590888245,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,2,4,15,112500.0,34.40453945,4.087695161,Working,Secondary / secondary special,Married,With parents,Laborers,0
0,1,1,0,1,0,0,2,4,58,270000.0,37.42445088,1.171824199,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,1,1,0,0,0,1,25,202500.0,44.56765026,7.425203803,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,1,1,0,1,0,0,0,2,43,540000.0,42.99061582,0.506512796,Commercial associate,Higher education,Married,House / apartment,Other,0
0,0,1,0,1,0,1,0,2,4,270000.0,54.1968692,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,1,0,1,0,2,51,47250.0,58.62954065,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,0
1,1,1,0,0,0,0,0,2,26,180000.0,31.33534569,9.087113356,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,1,0,1,0,2,32,112500.0,62.65700185,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,1
0,0,1,0,1,0,0,1,3,21,135000.0,38.60175089,1.505848854,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1
0,0,0,0,0,0,0,0,1,38,247500.0,54.06271176,3.674271203,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,1,0,1,0,0,2,4,17,135000.0,35.34090365,9.834561969,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,0,1,0,0,0,0,1,3,22,630000.0,47.55744471,12.59163433,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,1,2,22,148500.0,28.04711938,3.920682834,Working,Secondary / secondary special,Separated,With parents,Sales staff,0
1,0,1,0,0,0,0,1,2,16,121500.0,34.11432131,12.33974688,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
1,0,1,0,0,0,0,0,1,27,162000.0,31.47224105,1.590723971,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff,0
1,0,1,0,0,0,0,0,2,20,202500.0,42.98514001,4.591470051,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,1,0,0,1,0,0,0,2,7,202500.0,58.25170948,3.088359104,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Accountants,0
0,0,1,0,0,0,1,1,3,35,65250.0,60.42013183,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,1,1,0,0,0,0,2,4,14,315000.0,46.15016051,3.759146321,Working,Higher education,Married,House / apartment,Core staff,0
1,1,1,1,1,0,0,0,2,48,315000.0,42.46219977,3.255371431,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1
0,0,1,0,0,1,0,0,2,25,157500.0,30.85621197,5.171906336,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,0,0,0,0,0,0,2,6,112500.0,31.35724895,0.758400241,Commercial associate,Secondary / secondary special,Married,With parents,Medicine staff,0
0,0,1,0,1,0,1,0,1,5,67500.0,58.78560135,0.0,Pensioner,Incomplete higher,Separated,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,5,202500.0,47.49447285,11.59229827,Working,Secondary / secondary special,Civil marriage,House / apartment,High skill tech staff,0
0,0,1,1,1,1,0,0,2,5,99000.0,48.02562681,19.92101138,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,0,1,1,202500.0,22.86426142,0.339500469,Commercial associate,Secondary / secondary special,Single / not married,With parents,Drivers,0
1,0,0,0,0,0,0,0,1,3,157500.0,28.04985729,6.253379604,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,0,0,0,0,1,3,43,90000.0,35.29162132,14.67244365,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,1,0,1,22,216000.0,54.82384991,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,0,135000.0,57.85471296,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,7,121500.0,64.08618931,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,34,225000.0,47.64231983,26.17165308,Commercial associate,Secondary / secondary special,Married,House / apartment,Realty agents,1
0,0,0,0,0,0,0,0,2,28,427500.0,57.46866808,16.9202653,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
0,1,1,0,0,0,0,0,1,16,180000.0,36.47439715,7.173316358,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
1,1,0,0,0,0,0,0,2,35,135000.0,28.77814055,0.835061637,Commercial associate,Incomplete higher,Civil marriage,House / apartment,IT staff,0
1,1,1,0,0,0,0,0,2,32,198000.0,57.79995482,3.173234221,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,0,0,0,0,0,2,40,585000.0,45.59436539,4.506594934,Commercial associate,Secondary / secondary special,Married,With parents,Drivers,0
0,0,1,0,0,0,0,0,2,32,139500.0,47.2398475,0.673525124,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,0
1,1,0,0,0,0,0,0,2,27,270000.0,56.64455807,12.424622,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,0,1,3,52,81000.0,33.71184898,3.006221894,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,1,0,1,0,2,7,67500.0,60.53238602,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,1,0,0,0,1,19,225000.0,54.24067572,27.5077517,Commercial associate,Higher education,Widow,House / apartment,High skill tech staff,0
0,0,0,0,0,0,1,0,2,8,112500.0,64.60912955,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,1,0,2,5,90000.0,55.88341992,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,2,4,25,112500.0,27.33800146,4.758482378,Working,Higher education,Married,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,2,31,270000.0,34.37442247,5.087031219,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,0,0,0,0,0,0,2,8,117000.0,36.94531715,3.507258876,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,1
1,1,1,0,1,0,0,2,4,17,315000.0,34.04313572,4.005557951,Working,Higher education,Married,House / apartment,Other,1
0,1,0,0,0,0,0,0,2,1,157500.0,29.96091638,6.423129838,Working,Secondary / secondary special,Married,House / apartment,Private service staff,0
0,0,0,1,0,0,0,0,1,3,76500.0,23.3269677,1.505848854,State servant,Secondary / secondary special,Single / not married,With parents,Medicine staff,0
0,0,1,0,0,0,0,1,3,34,121500.0,41.31501674,8.591552188,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,0,0,0,0,0,0,2,11,270000.0,50.875788,13.91951922,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,1,3,38,90000.0,33.30937665,3.759146321,Working,Incomplete higher,Married,House / apartment,Other,0
1,1,1,0,0,0,0,0,1,34,360000.0,40.61958836,5.672943318,Working,Higher education,Single / not married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,46,180000.0,29.35583893,0.254625352,Working,Incomplete higher,Married,With parents,Cooking staff,0
1,0,0,0,0,0,0,0,2,13,180000.0,47.60125122,9.590888245,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
0,1,1,0,1,0,1,0,2,47,162000.0,65.39764677,0.0,Pensioner,Higher education,Married,House / apartment,Other,1
1,1,1,0,0,0,0,0,2,35,157500.0,57.28522831,3.255371431,Commercial associate,Higher education,Married,House / apartment,Laborers,0
0,0,0,0,0,0,0,0,2,32,202500.0,54.88408386,9.590888245,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,1,1,0,0,0,2,48,180000.0,34.50857992,7.173316358,Working,Secondary / secondary special,Married,House / apartment,Managers,1
0,0,1,0,0,0,1,0,2,1,157500.0,57.0853611,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,0,1,1,3,6,139050.0,57.69043854,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1
0,0,1,0,0,0,0,2,4,42,135000.0,27.88832077,6.338254721,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,1
0,0,0,0,0,1,0,0,2,30,90000.0,27.5460824,1.423711644,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,1,1,0,0,0,0,1,3,33,202500.0,33.77755875,1.253961409,State servant,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
0,0,1,1,1,0,0,0,2,60,162000.0,33.86517177,3.920682834,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,0
0,0,1,0,0,0,0,0,1,33,225000.0,55.58498806,28.08818798,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,1
1,0,1,0,0,0,0,0,2,58,171000.0,59.45912647,5.590806108,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
1,0,1,1,1,0,0,1,3,55,135000.0,28.51256357,7.507341013,Working,Secondary / secondary special,Married,Rented apartment,Laborers,1
1,0,1,0,0,1,1,0,2,4,495000.0,56.02852899,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,0,2,23,135000.0,38.90565857,3.088359104,Commercial associate,Higher education,Married,House / apartment,Private service staff,0
0,0,1,0,0,0,1,0,2,41,94500.0,64.08892722,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,1,3,24,157500.0,40.4799551,13.33908294,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,1,0,1,0,1,44,270000.0,57.40569622,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
0,0,1,0,0,0,1,0,2,60,157500.0,63.32505116,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,1,33,180000.0,63.13339767,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
1,0,1,1,0,0,0,0,2,34,112500.0,38.5250895,10.42047407,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,1,1,3,46,225000.0,47.85313867,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
0,0,1,0,0,0,0,2,4,27,157500.0,30.93834918,2.757072356,Working,Lower secondary,Civil marriage,House / apartment,Laborers,1
0,0,0,0,1,1,0,0,1,25,270000.0,32.12660082,5.924830763,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,1
0,0,0,0,0,0,0,0,1,17,270000.0,62.50367906,7.003566124,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
0,0,0,0,0,0,0,1,3,36,90000.0,28.07176054,4.002820044,Working,Secondary / secondary special,Married,With parents,Laborers,1
0,1,1,0,0,0,0,2,4,50,315000.0,33.80767572,3.340246549,State servant,Secondary / secondary special,Married,House / apartment,Managers,1
1,1,1,1,0,0,0,0,2,38,157500.0,24.34820701,4.421719816,Working,Secondary / secondary special,Married,With parents,Drivers,1
0,0,1,1,1,0,0,0,1,11,135000.0,23.44195979,0.673525124,State servant,Higher education,Single / not married,House / apartment,Secretaries,1
1,1,1,0,0,0,0,0,1,14,225000.0,54.42411548,17.84020206,Commercial associate,Higher education,Single / not married,House / apartment,Managers,0
0,0,1,0,1,0,1,0,1,30,630000.0,60.18467183,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,21,225000.0,44.00364142,0.925412568,Working,Higher education,Separated,House / apartment,Private service staff,0
1,1,1,0,1,0,1,0,2,25,180000.0,63.76311629,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,0,1,0,0,0,0,2,3,53,270000.0,31.49962012,11.00364826,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,41,157500.0,54.54458339,3.088359104,Working,Secondary / secondary special,Married,House / apartment,Other,1
0,1,1,0,0,0,0,0,2,39,180000.0,27.96224426,4.673607261,Commercial associate,Higher education,Married,House / apartment,Managers,0
1,0,1,1,0,0,0,0,2,7,337500.0,50.82102986,3.340246549,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,0,0,0,0,0,1,3,21,157500.0,32.10469756,9.840037783,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,1,0,0,0,1,28,135000.0,46.51156423,3.926158648,Working,Higher education,Single / not married,House / apartment,Other,0
0,1,1,0,0,0,0,0,2,54,112500.0,34.5797655,14.08653155,Commercial associate,Higher education,Married,With parents,Accountants,0
0,0,1,1,1,0,0,0,2,28,157500.0,39.49430858,12.50675921,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,1,2,32,180000.0,41.3779886,4.339582606,Working,Higher education,Separated,House / apartment,HR staff,0
0,0,1,0,0,0,0,2,4,34,135000.0,39.28075183,4.758482378,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,0,1,0,1,0,0,0,2,12,135000.0,42.60730884,21.42138442,Working,Secondary / secondary special,Married,With parents,Laborers,0
0,0,1,0,0,0,0,0,1,6,202500.0,52.10784616,10.33833686,Working,Secondary / secondary special,Separated,House / apartment,Laborers,1
0,0,1,0,1,0,0,1,2,54,202500.0,27.66928821,0.254625352,Working,Higher education,Single / not married,House / apartment,Accountants,1
1,1,0,0,0,0,0,0,2,58,225000.0,36.71807087,0.506512796,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,1,11,180000.0,60.1737202,15.0037304,Working,Secondary / secondary special,Separated,House / apartment,Core staff,1
0,0,1,0,1,0,1,0,1,40,90000.0,54.76909177,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
0,0,1,0,1,0,0,0,2,25,148500.0,62.17786813,37.50658809,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,0,1,0,1,0,1,32,180000.0,62.46808627,0.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,Other,0
0,0,1,1,0,0,0,0,2,26,112500.0,35.86384388,0.506512796,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
1,1,1,0,0,0,0,0,1,49,207000.0,37.19446669,13.42122015,State servant,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
1,0,1,0,1,0,1,0,2,21,162000.0,63.71930977,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,15,202500.0,49.70943962,3.422383759,Working,Higher education,Married,House / apartment,Managers,0
1,0,1,0,0,0,0,0,2,27,193500.0,33.29568711,3.173234221,Commercial associate,Higher education,Married,House / apartment,Drivers,0
1,1,1,0,0,0,0,1,3,22,405000.0,45.20284469,2.001410022,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,51,81000.0,49.63825404,0.421637679,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,0,0,0,0,0,0,0,2,25,157500.0,30.36338871,0.925412568,Working,Secondary / secondary special,Married,With parents,Security staff,0
1,0,1,0,0,0,0,0,1,26,225000.0,38.86458996,18.83953812,Commercial associate,Higher education,Single / not married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,33,247500.0,44.73740049,23.67468189,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,1,1,0,0,0,0,1,3,7,337500.0,39.85845021,3.422383759,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,1,1,0,0,0,2,57,180000.0,40.38139045,2.420309794,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
0,1,1,0,0,0,0,0,1,15,202500.0,23.45838724,2.924084683,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,1
0,0,1,0,0,0,0,1,3,7,135000.0,31.92125779,1.086949082,Commercial associate,Higher education,Married,House / apartment,Accountants,1
0,0,1,0,0,0,1,0,2,24,225000.0,65.34836444,0.0,Pensioner,Higher education,Married,House / apartment,Other,1
0,0,1,0,0,0,0,0,1,26,157500.0,32.73441618,0.840537451,Working,Higher education,Single / not married,House / apartment,High skill tech staff,0
0,0,1,0,1,0,0,1,3,42,247500.0,43.45879792,6.338254721,Working,Secondary / secondary special,Married,House / apartment,Managers,0
1,0,0,0,0,0,0,1,2,33,112500.0,42.13638884,4.421719816,Working,Secondary / secondary special,Separated,With parents,Laborers,1
